Time (sec) ,  Temperature (C) ,  RMS Voltage Ch2 (v) ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  
473,243.6,2.090
474,243.9,2.080
475,244.1,2.080
476,244.3,2.080
477,244.5,2.080
478,244.7,2.070
479,245.0,2.070
480,245.2,2.070
481,245.4,2.070
482,245.7,2.060
483,245.9,2.060
484,246.1,2.050
485,246.3,2.050
486,246.6,2.050
487,246.8,2.040
488,247.0,2.030
489,247.2,2.030
490,247.4,2.020
491,247.6,2.010
492,247.9,2.010
493,248.1,2.000
494,248.3,2.000
495,248.5,1.990
496,248.7,1.990
497,248.9,1.990
498,249.1,1.980
499,249.4,1.980
500,249.6,1.980
501,249.8,1.970
502,250.0,1.970
503,250.2,1.970
504,250.4,1.960
505,250.7,1.960
506,250.9,1.950
507,251.1,1.950
508,251.3,1.940
509,251.5,1.930
510,251.7,1.930
511,251.9,1.930
512,252.1,1.930
513,252.3,1.930
514,252.5,1.920
515,252.7,1.920
516,252.9,1.920
517,253.2,1.910
518,253.4,1.900
519,253.6,1.900
520,253.8,1.900
521,254.0,1.900
522,254.2,1.900
523,254.4,1.890
524,254.6,1.890
525,254.8,1.880
526,255.0,1.880
527,255.2,1.880
528,255.4,1.880
529,255.7,1.880
530,255.9,1.880
531,256.1,1.880
532,256.3,1.880
533,256.5,1.870
534,256.7,1.860
535,256.9,1.860
536,257.1,1.860
537,257.3,1.860
538,257.5,1.850
539,257.7,1.850
540,257.9,1.850
541,258.1,1.860
542,258.3,1.860
543,258.5,1.860
544,258.7,1.860
545,258.9,1.860
546,259.1,1.850
547,259.3,1.850
548,259.5,1.850
549,259.7,1.840
550,259.9,1.850
551,260.1,1.840
552,260.3,1.840
553,260.5,1.840
554,260.7,1.840
555,260.9,1.840
556,261.1,1.840
557,261.3,1.840
558,261.4,1.840
559,261.7,1.840
560,261.9,1.840
561,262.0,1.830
562,262.2,1.830
563,262.4,1.830
564,262.6,1.830
565,262.9,1.830
566,263.0,1.830
567,263.2,1.830
568,263.4,1.830
569,263.6,1.820
570,263.8,1.820
571,264.0,1.830
572,264.2,1.830
573,264.3,1.830
574,264.5,1.830
575,264.7,1.830
576,264.9,1.830
577,265.1,1.830
578,265.3,1.830
579,265.5,1.830
580,265.7,1.830
581,265.9,1.830
582,266.0,1.820
583,266.2,1.820
584,266.4,1.820
585,266.6,1.820
586,266.8,1.820
587,267.0,1.820
588,267.1,1.820
589,267.3,1.820
590,267.5,1.820
591,267.7,1.820
592,267.9,1.830
593,268.1,1.830
594,268.3,1.830
595,268.4,1.820
596,268.7,1.820
597,268.8,1.820
598,269.0,1.810
599,269.2,1.810
600,269.4,1.810
601,269.5,1.820
602,269.8,1.820
603,269.9,1.820
604,270.1,1.820
605,270.3,1.820
606,270.4,1.820
607,270.6,1.820
608,270.8,1.820
609,271.0,1.820
